Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),
Configuration Field Inputs,50,50,14,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Frequency,ROCOF,
 ,2.02,1.08302490367,11.4784977822,0.400024771212,-10.2322992508,26.1021832817,-168.81307011,4.1900483044,-11.5488227442,0.0871884126235,-20.4916111478,0.0380272074621,-24.6650884639,0.232863249176,-29.2032920674,0.255232906716,168.697075909,9.77309897527,-16.1583046814,0.0644944326057,-22.7914711904,13.6688403453,-10.4987016022,1.54769823406,4.50916545491,0.0820096234716,-33.3649556884,0.620997649552,-103.897769964,49.975980487,0.000624324973005,
 ,2.04,1.08302383462,11.6523169899,0.4018011078,-10.0516275467,26.1102985372,-168.633868445,4.2055030365,-11.3949757978,0.0878121114642,-20.3508868335,0.0383804169516,-24.504848357,0.234806368904,-29.0331414923,0.254846104922,168.860842457,9.73957121454,-15.986710988,0.0643608734058,-22.5876991106,13.6810795208,-10.3263704934,1.56440329564,4.4369536124,0.0829888181057,-33.1752789292,0.624116221531,-104.359093991,49.9758995078,0.000637224315848,
 ,2.06,1.08302274158,11.8267175532,0.403764649064,-9.86995160345,26.1141450671,-168.45690071,4.22134584295,-11.2413092922,0.088449425452,-20.2109939045,0.038746261232,-24.3459341987,0.236840856763,-28.8642150034,0.254276671191,169.00817554,9.70615080801,-15.8146554688,0.06421385183,-22.3803709858,13.6943680391,-10.1535098873,1.58163621331,4.3613101266,0.0839740371925,-32.9886420977,0.627123971363,-104.769867248,49.975818774,0.000640092335671,
 ,2.08,1.08302158557,12.0016795942,0.405905350284,-9.68744783813,26.1136485858,-168.282234222,4.23760633626,-11.087851808,0.0890985555865,-20.0718661927,0.0391245317028,-24.1884857367,0.238952964506,-28.69663253,0.253520974258,169.141221599,9.67297225068,-15.6421381861,0.0640535472012,-22.169554776,13.7096235941,-9.98007051791,1.59932185835,4.28346342622,0.0849610194827,-32.8049946652,0.629983067926,-105.126664141,49.9757399765,0.000630653335943,
 ,2.1,1.08302032707,12.1771682392,0.408211978801,-9.50430984779,26.1088071634,-168.1099056,4.25432267907,-10.9346511675,0.0897579905564,-19.9334588122,0.039514628665,-24.0326306634,0.241126257775,-28.5304715835,0.252581909332,169.261977268,9.64015946621,-15.4691717739,0.063880155384,-21.9553380092,13.7277530967,-9.80602158377,1.61738178571,4.20460404768,0.085945805718,-32.6242336716,0.632657165491,-105.426610255,49.9756650659,0.00060677195429,
 ,2.12,1.08301892664,12.3531320138,0.4106722381,-9.32074576491,26.0996930523,-167.93992136,4.27154076102,-10.7817765083,0.090426484952,-19.7957507995,0.0399154429125,-23.8784675369,0.243342386485,-28.3657632735,0.251469278563,169.372199574,9.60782467959,-15.295783587,0.0636938862672,-21.7378288242,13.7496353705,-9.63135533166,1.63573612649,4.12585637363,0.0869247425741,-32.4462202801,0.635112265317,-105.667381746,49.9755962281,0.000566491583852,
 ,2.14,1.08301734553,12.5295014658,0.413272902082,-9.13697565551,26.0864534025,-167.772258814,4.28931238219,-10.6293192505,0.0911030022084,-19.6587453825,0.0403252669686,-23.7260485522,0.245581914744,-28.2024935816,0.250199693923,169.473349839,9.57606745633,-15.1220176791,0.0634949615049,-21.5171568424,13.7761044886,-9.45609180556,1.65430549488,4.04825367336,0.0878944726543,-32.2707957042,0.637317519637,-105.847199503,49.9755358543,0.00050807119183,
 ,2.16,1.08301554632,12.7061880457,0.415999957599,-8.95322906114,26.0693098102,-167.606867272,4.30769251641,-10.4773928847,0.0917866260334,-19.522467763,0.0407417509986,-23.5753645005,0.247825144718,-28.0406095836,0.248795985471,169.566571224,9.54497392223,-14.9479365602,0.0632836125662,-21.2934738514,13.8079340701,-9.28028349879,1.67301284998,3.97271696212,0.0888519136751,-32.0977957355,0.639245955268,-105.964819955,49.9754865081,0.000430019876658,
 ,2.18,1.08301349344,12.8830832707,0.418838753187,-8.76974276059,26.0485566577,-167.44366956,4.32673579322,-10.3261315666,0.0924764465938,-19.38696052,0.0411619138184,-23.4263343764,0.2500528743,-27.8800295771,0.247286160092,169.652704243,9.51461617557,-14.7736226876,0.063060079142,-21.0669542851,13.8458228243,-9.10401960098,1.69178525367,3.90003802593,0.0897942304022,-31.9270632916,0.640875097018,-106.019524247,49.9754508872,0.000331128483356,
 ,2.2,1.08301115381,13.0600581942,0.42177415187,-8.5867588001,26.0245582107,-167.282563871,4.346492393,-10.1756875742,0.0931714300042,-19.2522769716,0.0415822133488,-23.2788018715,0.252247039325,-27.72065559,0.245702011765,169.732346755,9.48505190067,-14.599179649,0.0628246079455,-20.8377954868,13.8903815894,-8.92742951068,1.71055546868,3.83086680717,0.0907188030608,-31.7584586127,0.642187474234,-106.011107254,49.9754317835,0.000210497590017,
 ,2.22,1.0830084973,13.2369631981,0.424790685872,-8.4045228146,25.9977444616,-167.123425977,4.36700359431,-10.0262277436,0.093870281454,-19.1184730431,0.0419986740323,-23.1325403879,0.25439120594,-27.562386585,0.244077523579,169.805961975,9.45632418944,-14.4247330005,0.0625774519433,-20.6062177429,13.9421220708,-8.75068529275,1.72926334536,3.7657032163,0.0916231958581,-31.5918669318,0.643170997405,-105.939867578,49.9754320391,6.75611889137e-05,
 ,2.24,1.08300549724,13.4136281201,0.427872711046,-8.22328263835,25.9686057217,-166.966111861,4.38829724151,-9.87792906325,0.0945713134361,-18.9855983565,0.0424070619672,-22.9872672057,0.256470895803,-27.4051308193,0.242447217541,169.874029195,9.42846157395,-14.2504307291,0.0623188700377,-20.3724640815,14.0014474371,-8.57400279878,1.74785695208,3.70489332675,0.0925051289345,-31.4272036421,0.643819195371,-105.806599317,49.975454501,-9.78945842892e-05,
 ,2.26,1.08300213092,13.589862724,0.431004558862,-8.04328718313,25.9376859945,-166.810460792,4.41038341476,-9.73097365613,0.095272330839,-18.8536873638,0.0428030926307,-22.8426661659,0.258473744057,-27.2488161804,0.24084459992,169.93721953,9.40147827042,-14.0764433176,0.062049127218,-20.1367998293,14.0686448883,-8.39764123616,1.76629341186,3.64862982025,0.09336245654,-31.2644171463,0.644131307582,-105.612585994,49.9755019745,-0.000285718266095,
 ,2.28,1.08299838001,13.7654575118,0.43417068386,-7.86478554605,25.9055751868,-166.656298907,4.43325058121,-9.58554342425,0.0959705440471,-18.7227513843,0.043182651796,-22.6984168716,0.260389505503,-27.0933977947,0.23930082332,169.996567392,9.37537463079,-13.9029633996,0.0617684951843,-19.899511927,14.1438802671,-8.22190106151,1.7845394168,3.59695647563,0.0941931535498,-31.1034897062,0.644112229832,-105.359596663,49.9755771756,-0.000495385936941,
 ,2.3,1.08299423099,13.9401848749,0.437355804546,-7.68802629727,25.8729002428,-166.503443329,4.45686248729,-9.44181465945,0.0966625196316,-18.5927723724,0.0435420081308,-22.5542272264,0.262209936753,-26.9388626921,0.237843651696,170.05360248,9.3501377953,-13.7302049987,0.0614772534392,-19.6609080056,14.2271947419,-8.04712017903,1.8025714019,3.54977643165,0.0949953116439,-30.9444366939,0.643772315902,-105.0498838,49.975682684,-0.000726000552981,
 ,2.32,1.08298967555,14.1138005705,0.440545035855,-7.51325689122,25.8403153182,-166.351706802,4.4811560171,-9.29995294467,0.0973441757837,-18.4636991467,0.0438779962879,-22.4098653719,0.263928589936,-26.7852317158,0.236496780557,170.11041025,9.32574253516,-13.5584023582,0.0611756908292,-19.4213152279,14.318503553,-7.87366853327,1.82037537061,3.50686389934,0.0957671456348,-30.7873046804,0.643127041641,-104.686182259,49.9758208976,-0.000976298009103,
 ,2.34,1.08298471099,14.2860455066,0.443724011429,-7.34072314211,25.8084911355,-166.200902845,4.50604019433,-9.16010867322,0.0980108264915,-18.3354466537,0.0441881520536,-22.2651869362,0.265540556592,-26.6325591639,0.235279536312,170.169601264,9.30215227145,-13.3878083733,0.0608641075084,-19.1810789046,14.4175967789,-7.7019412898,1.83794637533,3.46787894988,0.0965070095813,-30.6321687824,0.642196542107,-104.271708227,49.9759939883,-0.001244660058,
 ,2.36,1.0829793405,14.456647811,0.446878994141,-7.17066870635,25.7781036947,-166.050851305,4.53139644528,-9.02241349967,0.0986572748211,-18.2078986378,0.0444707860233,-22.1201540211,0.267042198486,-26.4809308101,0.234206954557,170.23418838,9.27932025238,-13.2186926475,0.0605428172843,-18.9405608967,14.5241420512,-7.53235088595,1.85528766717,3.43238495687,0.0972134215356,-30.4791296339,0.641005036325,-103.810156877,49.9762038615,-0.00152913405538,
 ,2.38,1.08297357345,14.6253251548,0.449996973515,-7.00333452008,25.7498225334,-165.901384222,4.55708017308,-8.88697800106,0.0992779518284,-18.080913836,0.0447249887707,-21.9748434552,0.268430896136,-26.3304609879,0.233290211712,170.307389773,9.2571908684,-13.0513392013,0.0602121502958,-18.7001378175,14.6376891177,-7.3653183008,1.87240954011,3.39986822751,0.0978850950683,-30.3283102655,0.639580158133,-103.30569721,49.9764521189,-0.00182745934282,
 ,2.4,1.08296742557,14.7917872944,0.453065748863,-6.83895814864,25.7242987535,-165.752351819,4.58292362031,-8.75389076563,0.0998670939208,-17.9543355257,0.0449505678591,-21.8294433261,0.269704836832,-26.1812893549,0.232537353522,170.392389468,9.23570108152,-12.8860438699,0.0598724559631,-18.4601990517,14.757676133,-7.2012639337,1.88932790418,3.36975931555,0.0985209751467,-30.1798530716,0.637952215075,-102.762962486,49.9767400257,-0.00213709991944,
 ,2.42,1.08296091898,14.9557387929,0.456073997266,-6.67777301617,25.7021530469,-165.603628461,4.60873992315,-8.62321903755,0.100418948243,-17.8280039413,0.0451479244501,-21.6842384083,0.270862853365,-26.0335777967,0.231954228556,170.492091545,9.21478194276,-12.7231114336,0.0595241061414,-18.2211446114,14.8834375375,-7.04059849254,1.90606263159,3.3414554723,0.0991202755266,-30.0339169457,0.636153400398,-102.187034639,49.9770684834,-0.00245528288696,
 ,2.44,1.08295408211,15.1168818763,0.459011325704,-6.52000749643,25.6839639592,-165.45511838,4.63432818855,-8.49501093204,0.100927993169,-17.7017707606,0.0453178838858,-21.5395865495,0.271904314167,-25.8875077227,0.231545501929,170.608899152,9.19436017009,-12.5628525296,0.0591674984015,-17.983382852,15.0142133666,-6.88371427737,1.92263572696,3.3143436629,0.0996825145796,-29.8906745687,0.634216985626,-101.583421196,49.9774380082,-0.00277904198527,
 ,2.46,1.08294694952,15.2749193775,0.461868306966,-6.36588385889,25.6702566394,-165.306760973,4.65947936172,-8.36929910287,0.101389159504,-17.5755145816,0.0454614996673,-21.3958891546,0.272829056481,-25.7432777744,0.231315604065,170.744538319,9.17435975774,-12.405580402,0.0588030593575,-17.7473280738,15.1491598201,-6.73097720549,1.93906937868,3.28782355713,0.100207546423,-29.7503097632,0.632176522582,-100.958023467,49.9778487154,-0.00310526536939,
 ,2.48,1.08293956151,15.4295577195,0.464636499215,-6.21561707699,25.6614923101,-165.158535511,4.68398259743,-8.24610560656,0.101798037628,-17.4491561139,0.0455798531613,-21.2535594842,0.273637347842,-25.601101756,0.231269469827,170.899934553,9.15470358719,-12.2516075494,0.0584312479557,-17.5133980361,15.2873609099,-6.58271986603,1.95538395278,3.26132990043,0.100695584342,-29.6130147852,0.630065084068,-100.31709511,49.9783003111,-0.00343074662857,
 ,2.5,1.08293196363,15.5805098872,0.467308449341,-6.06941351651,25.6580586889,-165.010465101,4.70763180974,-8.12544758098,0.102151056701,-17.3226717281,0.0456738717763,-21.1129925462,0.274329858226,-25.4612064534,0.231412948204,171.075142133,9.13531501035,-12.1012423325,0.0580525586389,-17.2820114157,15.4278409911,-6.43923582166,1.97159599265,3.2343536836,0.1011472138,-29.4789874111,0.627914571282,-99.6671907025,49.9787920899,-0.0037522379207,
 ,2.52,1.08292420614,15.7274983391,0.469877680556,-5.92746953089,25.6602615652,-164.862619759,4.73023205364,-8.00734325726,0.102445623966,-17.1961040777,0.0457441861965,-20.9745399652,0.274907626066,-25.3238289547,0.23175280911,171.269324134,9.11611937618,-11.954785604,0.0576675243004,-17.0535852387,15.5695779743,-6.30077529833,1.9877162882,3.20646156212,0.101563392788,-29.348427702,0.625755113549,-99.015104424,49.9793229402,-0.0040665040039,
 ,2.54,1.08291634323,15.8702578099,0.472338664893,-5.78996999729,25.6683177142,-164.715118508,4.75160539162,-7.89181776812,0.102680215193,-17.0695687308,0.0457910427825,-20.8384924724,0.275372005522,-25.1892131541,0.232296334065,171.48078412,9.09704547341,-11.8125274232,0.0572767189438,-16.828532318,15.7115170077,-6.16754232804,2.00374807655,3.17731302623,0.101945437835,-29.2215343813,0.6236145819,-98.3677996091,49.9798913558,-0.0043703758944,
 ,2.56,1.08290843235,16.0085379588,0.474686781593,-5.65708683112,25.6823492983,-164.568130412,4.77159591842,-7.77890821117,0.10285441088,-16.9432561122,0.0458142809388,-20.705071687,0.27572458926,-25.0576052812,0.233050540823,171.707054094,9.07802686431,-11.6747439123,0.0568807599716,-16.607258726,15.852584412,-6.03969333871,2.01968543235,3.14667489225,0.102294994737,-29.0985008316,0.621518232747,-97.732330463,49.9804954539,-0.00466080287143,
 ,2.58,1.08290053334,16.1421058223,0.476918262547,-5.52897751958,25.7023798702,-164.421874519,4.7900736604,-7.66866747558,0.102968876942,-16.8174285018,0.0458133778377,-20.5744317635,0.275967109322,-24.9292485357,0.234021146896,171.945043195,9.05900308713,-11.5416943086,0.0564803100296,-16.3901613345,15.9917016434,-5.91733712364,2.03551190104,3.1144327697,0.102613993788,-28.9795107999,0.619488491547,-97.115757763,49.9811329995,-0.00493490158458,
 ,2.6,1.08289270765,16.2707480342,0.479030126241,-5.40578371445,25.7283320621,-164.276618712,4.80693712823,-7.56116643914,0.103025292669,-16.6924123174,0.0457875552255,-20.4466703378,0.276101327,-24.8043771495,0.235211413174,172.191244962,9.03992070818,-11.4136182603,0.0560760783452,-16.1776254472,16.1277990615,-5.80053607287,2.05119942086,3.08059925484,0.102904590119,-28.8647339771,0.617544879342,-96.5250607633,49.9818014348,-0.00519000110113,
 ,2.62,1.08288501756,16.394272781,0.481020101823,-5.28762992358,25.760027005,-164.132677523,4.82211438224,-7.4564942804,0.103026232576,-16.5685863493,0.0457359360079,-20.3218471097,0.276128929706,-24.6832104007,0.236621020273,172.441988605,9.02073420823,-11.2907334068,0.0556688215052,-15.9700225532,16.2598292757,-5.68930851069,2.0667075719,3.0453187052,0.103169090576,-28.754321672,0.615704077853,-95.9670477728,49.9824979135,-0.00542368285275,
 ,2.64,1.08287752536,16.512511468,0.482886545097,-5.17462233706,25.7971854926,-163.990408973,4.83556256287,-7.35475681224,0.102975011947,-16.4463669632,0.0456577327146,-20.2000074473,0.276051457251,-24.5659472204,0.238245116738,172.693705754,9.00140669216,-11.1732332791,0.055259343634,-15.7677082249,16.3867798506,-5.58363195765,2.08198318097,3.00886855512,0.103409869325,-28.6484028336,0.613980121835,-95.4482679528,49.9832193393,-0.00563381460048,
 ,2.66,1.08287029273,16.6253200781,0.484628348402,-5.06684781968,25.8394308709,-163.850210573,4.84726593938,-7.25607291467,0.102875508231,-16.3261915084,0.0455524464165,-20.0812077043,0.275870280845,-24.4527620309,0.240073646566,172.943174501,8.98191041473,-11.0612855445,0.0548484959412,-15.5710201815,16.507685158,-5.4834471206,2.09696030118,2.97165723553,0.103629275072,-28.5470806674,0.612384701189,-94.9749267878,49.9839624064,-0.00581857772378,
 ,2.68,1.0828633801,16.7325802095,0.486244846437,-4.96437309542,25.8862936027,-163.712514595,4.85723263099,-7.1605693092,0.102731971696,-16.2085012428,0.0454200535839,-19.9655386367,0.275586655148,-24.3438023503,0.242091024541,173.187702014,8.96222711994,-10.955030615,0.0544371756223,-15.3802765347,16.6216371776,-5.38866240862,2.11156057499,2.93421885636,0.103829533396,-28.4504300565,0.61092755015,-94.5528074299,49.9847236436,-0.00597648734769,
 ,2.7,1.0828568462,16.8341997907,0.487735720153,-4.86724414295,25.937217431,-163.577782748,4.86549024872,-7.06837406232,0.102548838941,-16.0937250307,0.0452611598298,-19.8531434847,0.275201856787,-24.239188498,0.244276191939,173.425217278,8.94234819546,-10.8545806261,0.0540263241104,-15.1957742326,16.7277950683,-5.29915877631,2.12569397897,2.8972048932,0.10401264813,-28.3584959307,0.609616897221,-94.1871997429,49.985499458,-0.00610640504564,
 ,2.72,1.0828507476,16.9301134722,0.489100900876,-4.77548581329,25.9915670375,-163.446500361,4.8720807861,-6.97960931983,0.102330561868,-15.9822649044,0.0450771032712,-19.7442279762,0.27471741269,-24.1390154813,0.246603057335,173.654264019,8.92227464763,-10.7600187854,0.0536169246866,-15.0177877101,16.8253933568,-5.21479470556,2.13925993792,2.86137318783,0.104180305999,-28.2712926468,0.608459947398,-93.8828384266,49.98628618,-0.00620754409023,
 ,2.74,1.08284513843,17.0202827041,0.4903404768,-4.68910167442,26.0486370726,-163.319170186,4.87705514496,-6.89438384701,0.1020814628,-15.8744843416,0.0448699958945,-19.6390606501,0.274135409484,-24.0433568651,0.249041305622,173.873905066,8.90201690618,-10.6713990813,0.0532099994701,-14.8465677521,16.9137486219,-5.13541115346,2.15214878663,2.82757462351,0.104333788834,-28.1888043498,0.607463367909,-93.6438511225,49.9870801074,-0.00627946746096,
 ,2.76,1.08284007013,17.1046955149,0.491454603919,-4.60807408028,26.1076624119,-163.196305873,4.88046771454,-6.8127859774,0.101805623657,-15.7706998286,0.0446426981569,-19.5379633189,0.273458862462,-23.9522701527,0.251557536666,174.08356662,8.88159447093,-10.5887463325,0.0528066058209,-14.6823405712,16.9922645889,-5.06083631469,2.16424354757,2.79673786987,0.104473897529,-28.1109862067,0.606633749917,-93.4737169612,49.987877547,-0.00632207904824,
 ,2.78,1.08283559119,17.1833660084,0.492443423367,-4.53236445697,26.1678294793,-163.078425188,4.88237142193,-6.73487755135,0.101506813918,-15.6711759806,0.0443987293012,-19.4412929573,0.272692111051,-23.8658029693,0.254116667898,174.282859377,8.86103541548,-10.5120565556,0.0524078321957,-14.5253071007,17.0604355908,-4.99089007195,2.17542198495,2.76985260934,0.104600891604,-28.0377663346,0.605978021459,-93.375235624,49.9886748554,-0.00633560869563,
 ,2.8,1.08283174693,17.256333604,0.49330698699,-4.46191379496,26.2282884626,-162.966043023,4.88281364066,-6.66068935625,0.101188458575,-15.5761241988,0.0441421226624,-19.3494175417,0.271841198762,-23.7839991681,0.256683502577,174.471411405,8.84037576513,-10.441297621,0.0520147935076,-14.3756424966,17.1178483947,-4.92538803525,2.18555888774,2.74795166021,0.104714447707,-27.9690482115,0.605503790841,-93.3505067079,49.9894684761,-0.006320591887,
 ,2.82,1.08282857922,17.3236620447,0.494045192764,-4.39664333402,26.2881662379,-162.859664239,4.88183327994,-6.59021846828,0.100853644036,-15.4857045711,0.043877240849,-19.2626891643,0.27091419078,-23.7069039026,0.25922433389,174.648737412,8.81965876752,-10.3764101662,0.0516286260467,-14.2334958472,17.1641824422,-4.86414510006,2.19452852832,2.73209240157,0.10481363964,-27.9047133507,0.605219604663,-93.4009189929,49.9902549727,-0.00627784499588,
 ,2.84,1.08282612618,17.3854382037,0.494657731463,-4.33645542647,26.3465798078,-162.759776413,4.87945928619,-6.52342774944,0.100505156903,-15.400030489,0.0436085694521,-19.1814179619,0.269921382475,-23.6345667639,0.261708434653,174.814155137,8.79893407578,-10.3173087351,0.051250482023,-14.0989900818,17.1992085925,-4.80697848298,2.20220723832,2.72333788722,0.10489694168,-27.8446240522,0.605135110055,-93.5271491283,49.9910310597,-0.00620843706973,
 ,2.86,1.08282442179,17.4417707172,0.495144045713,-4.28123456443,26.402650052,-162.666842546,4.87571067465,-6.46024758442,0.100145548273,-15.319175271,0.0433405094857,-19.1058500345,0.268875357693,-23.5670422786,0.264109282161,174.966747287,8.77825686429,-10.2638831116,0.0508815237976,-13.9722220743,17.2227865068,-4.75371022093,2.20847603989,2.7227380101,0.104962255904,-27.7886261025,0.605261116401,-93.7291692442,49.991793628,-0.00611365912423,
 ,2.88,1.08282349542,17.4927884759,0.495503302282,-4.2308485569,26.4555155849,-162.581293834,4.8705980826,-6.40057976284,0.0997772146229,-15.2431799708,0.0430771879424,-19.0361517029,0.267790866334,-23.5043874133,0.266405391986,175.105360617,8.75768689694,-10.2159998174,0.0505229178707,-13.8532629358,17.2348608462,-4.70416914421,2.21322326869,2.73131104998,0.10500696323,-27.7365513724,0.60560955728,-94.0062630412,49.9925397667,-0.00599499187831,
 ,2.9,1.0828233714,17.5386390042,0.495734378163,-4.18514984265,26.5043465037,-162.503522579,4.86412670492,-6.34430323557,0.0994024855925,-15.1720615123,0.0428223028267,-18.9724013599,0.266684505721,-23.4466561727,0.26858068069,175.228633198,8.73728756759,-10.1735037449,0.0501758286937,-13.7421584878,17.2354564913,-4.65819235388,2.21634712433,2.75002590549,0.105027996765,-27.6882203464,0.606193358504,-94.3570499732,49.9932667809,-0.00585407277859,
 ,2.92,1.08282406845,17.5794867573,0.495835860675,-4.14397692511,26.5483578123,-162.433875337,4.85630035016,-6.29128131278,0.099023709092,-15.1058203424,0.042579014202,-18.914589048,0.265574208145,-23.3938918629,0.270624337982,175.3350449,8.71712493121,-10.1362198996,0.0498414123739,-13.6389299124,17.2246730137,-4.61562624924,2.21775808547,2.77978528026,0.105021935005,-27.6434446804,0.607026222525,-94.7795171858,49.9939722054,-0.005692663049,
 ,2.94,1.08282559916,17.6155113654,0.495806061518,-4.10715591482,26.5868223012,-162.372646425,4.84712624935,-6.24136973691,0.0986433249554,-15.0444469155,0.0423498867932,-18.862622931,0.264478555955,-23.3461179961,0.272530252412,175.42299102,8.69726674343,-10.103955224,0.0495208103387,-13.5435745683,17.2026786458,-4.57632716113,2.21738112925,2.82141006067,0.104985111531,-27.6020299235,0.608122343163,-95.2710588788,49.9946538136,-0.00551261536698,
 ,2.96,1.08282796949,17.6469058511,0.49564304438,-4.07450216478,26.6190826661,-162.320071868,4.8366201723,-6.19442496727,0.098263919786,-14.9879265008,0.042136883278,-18.8163411418,0.263415963655,-23.3033290553,0.274296089599,175.490881161,8.67778152474,-10.0765004828,0.0492151430223,-13.4560669673,17.1697039971,-4.54016165129,2.21515769905,2.87562509211,0.104913736989,-27.5637785305,0.609496067266,-95.8285227009,49.9953096235,-0.00531584262348,
 ,2.98,1.08283117828,17.6738748465,0.495344665447,-4.04582198278,26.6445626557,-162.276323918,4.82481136241,-6.15031196502,0.0978882574431,-14.9362420085,0.0419414013724,-18.7755271154,0.262403781701,-23.2654823476,0.275922158467,175.537262859,8.65873766442,-10.0536321838,0.0489255036383,-13.3763598977,17.1260357573,-4.50700653728,2.21104737039,2.94304653025,0.104804028621,-27.5284932437,0.611161521628,-96.4482626536,49.9959378995,-0.00510428808256,
 ,3.0,1.08283521689,17.6966328339,0.494908625845,-4.02091440352,26.6627770496,-162.24150625,4.81174679756,-6.10891077579,0.0975192816455,-14.8893747398,0.0417643429062,-18.7399264146,0.261457387263,-23.2324919445,0.277410213631,175.560962528,8.64020257807,-10.0351145169,0.0486529520959,-13.3043856855,17.0720106098,-4.47674869728,2.20502917159,3.02417091447,0.104652342194,-27.4959808362,0.613132224001,-97.1261977829,49.9965371508,-0.00487989712975,
 ,3.02,1.08284006897,17.7154024322,0.494332534864,-3.99957300151,26.6733402824,-162.21564997,4.7974943225,-6.07012127842,0.0971600892113,-14.8473031472,0.0416061998702,-18.7092631612,0.260589331879,-23.2042252909,0.278762332109,175.561227676,8.62224193107,-10.0207012904,0.0483985091158,-13.2400575771,17.0080095467,-4.4492846997,2.19710252398,3.11936608233,0.104455301112,-27.4660561043,0.61542069653,-97.8578756889,49.997106127,-0.00464459069502,
 ,3.04,1.08284571036,17.7304127509,0.493613982558,-3.98158772273,26.6759735546,-162.198710529,4.78214427474,-6.03386560268,0.0968138743623,-14.8099998329,0.041467141276,-18.6832544345,0.259808613978,-23.180502585,0.279979976676,175.537847969,8.60491893954,-10.010137845,0.0481631505998,-13.1832712249,16.9344527411,-4.42452029023,2.18728777551,3.22886401652,0.10420991766,-27.4385459015,0.618038098253,-98.6385396151,49.9976438096,-0.00440024036496,
 ,3.06,1.08285210917,17.7418978301,0.492750620182,-3.96674670972,26.6705102906,-162.190565661,4.76580933749,-6.00008790882,0.0964838461792,-14.7774271077,0.0413470856867,-18.6616213392,0.259120135667,-23.161098604,0.28106332631,175.491231859,8.5882937588,-10.003162927,0.0479478023019,-13.1339062573,16.8517950852,-4.40236975452,2.17562631148,3.35275569019,0.103913701697,-27.4132929304,0.620993890621,-99.4631976216,49.9981494023,-0.00414864515997,
 ,3.08,1.08285922614,17.750095185,0.491740246776,-3.95483809048,26.6568998346,-162.191014407,4.7486224898,-5.96875145264,0.0961731226376,-14.7495314793,0.0412457473125,-18.6440958597,0.258524388809,-23.1457464048,0.282010924334,175.422421621,8.57242296846,-9.99951049759,0.0477533348496,-13.0918279034,16.7605224549,-4.38275515986,2.1621802361,3.49098795267,0.103564752799,-27.3901589827,0.624295546525,-100.326692147,49.998622317,-0.00389150995476,
 ,3.1,1.08286701511,17.7552444719,0.490580900115,-3.94565169692,26.6352093065,-162.199777276,4.73073307646,-5.93983310781,0.0958846056709,-14.7262374406,0.0411626481812,-18.6304230794,0.258017396474,-23.1341422844,0.282819669852,175.333041478,8.55735916187,-9.99891145473,0.047580559155,-13.0568886442,16.6611487097,-4.36560546488,2.14703162935,3.64336247742,0.103161832633,-27.3690273339,0.627948309217,-101.223768137,49.9990621588,-0.00363042556102,
