Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),
Configuration Field Inputs,50,50,14,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Frequency,ROCOF,
 ,2.16,1.03136545684,-5.84485469351,0.0631503996865,15.1872293884,0.0479131833345,-6.45462913765,0.0651498573309,-15.5341509362,3.66358929424,-25.3290670403,0.212963285334,-170.934484503,0.154925455618,-168.403270019,0.409414426193,-15.1201794747,1.08216051515,168.001798249,0.0255953406011,65.2639846366,0.0888519136751,147.902204265,0.536621797458,143.221257019,7.49737765292,104.828444737,0.0528194932325,-178.304506843,50.0042921869,0.00256182368552,
 ,2.18,1.03138156038,-5.87102542258,0.0597427619725,17.2974365245,0.0474442358668,-6.37375032316,0.0656880303784,-15.5592635381,3.67437210268,-25.3212605297,0.210137494379,-170.772118962,0.153305814108,-168.308610993,0.413782862834,-15.2472935477,1.07425548636,167.930270836,0.025661476487,64.3738779276,0.0897942304022,148.072936708,0.552079728478,143.638920952,7.50951094396,104.990455235,0.0532086444169,-178.401652582,50.0038499522,0.00319555140137,
 ,2.2,1.0313946152,-5.89330658686,0.0566329027249,19.5000081441,0.0470452626501,-6.30310132443,0.0663280884773,-15.5756954315,3.68553861002,-25.3064364668,0.209248622846,-170.706839594,0.152434955845,-168.264541694,0.418629743672,-15.3777111692,1.06729933682,167.870251183,0.0256855052856,63.8547266153,0.0907188030608,148.241541387,0.566606812843,144.014379999,7.5198857038,105.129074291,0.0534807564987,-178.468651793,50.0033429361,0.00375079268215,
 ,2.22,1.03140491203,-5.91132628256,0.0538370899045,21.7607622571,0.0467190044818,-6.24392174393,0.0670285587616,-15.5837975832,3.6962889721,-25.2872436881,0.210270168737,-170.74076618,0.152309100479,-168.272332549,0.423938558823,-15.5105382447,1.06118323397,167.821330029,0.0256640523229,63.6968133786,0.0916231958581,148.408133068,0.580103532901,144.350379456,7.52848177375,105.245237254,0.0536258298266,-178.503903822,50.0027798386,0.00423375561898,
 ,2.24,1.03141267628,-5.92476607311,0.0513644356195,24.0356685985,0.0464664543197,-6.19691148533,0.0677434771462,-15.5838332026,3.70593931814,-25.2659042044,0.213135825659,-170.866833248,0.152920613096,-168.330858251,0.42968739796,-15.6448279431,1.05580282428,167.783037811,0.025597133654,63.8882914497,0.0925051289345,148.572796358,0.592483809926,144.649419862,7.53526587068,105.339453939,0.0536356764903,-178.505820771,50.0021685134,0.0046509567328,
 ,2.26,1.03141805786,-5.93335588989,0.0492164708943,26.2723273921,0.0462865411697,-6.16208150263,0.0684253856665,-15.5759421437,3.71393667817,-25.2441675229,0.217740882861,-171.070210831,0.154258403928,-168.436713207,0.435849462565,-15.7795936189,1.05106019601,167.75486881,0.0254878567923,64.4153610613,0.09336245654,148.735582854,0.603675225003,144.913756129,7.54018532086,105.411728283,0.0535040628714,-178.472744279,50.0015160644,0.00500850891734,
 ,2.28,1.03142112919,-5.936870387,0.0473872771872,28.4129495406,0.0461758798743,-6.13864971096,0.0690284730144,-15.5601483182,3.71986168698,-25.2233167407,0.223944611762,-171.33097417,0.156308011708,-168.58450269,0.442393555633,-15.9138241774,1.04686543905,167.73630186,0.0253420043198,65.2621205824,0.0941931535498,148.896510294,0.613619209937,145.14540972,7.54316407944,105.46151057,0.0532268317382,-178.402873181,50.0008290116,0.00531151921471,
 ,2.3,1.03142189054,-5.93512703077,0.0458642502579,30.3986350124,0.046128614735,-6.12499559684,0.0695115525972,-15.5364027819,3.72342080347,-25.2042137913,0.231573860841,-171.627242622,0.159051373733,-168.767266273,0.449284532582,-16.0465010154,1.04313781692,167.726817193,0.0251675188172,66.410185242,0.0949953116439,149.055563306,0.622271237363,145.346189449,7.54410141334,105.487683823,0.0528020028562,-178.294203485,50.0001135051,0.00556363000127,
 ,2.32,1.03142028153,-5.92798603379,0.0446294368609,32.1743833256,0.0461363798169,-6.11867964839,0.0698405802628,-15.5046492449,3.72443051143,-25.1873713103,0.240428001997,-171.938022265,0.162466320397,-168.976979709,0.456483704263,-16.1766156372,1.03980656589,167.725909106,0.0249739064694,67.8381793982,0.0957671456348,149.21269532,0.629601024411,145.517717668,7.54287347214,105.488584353,0.0522298504468,-178.144482298,49.9993755663,0.00576672663111,
 ,2.34,1.03141619697,-5.91535207251,0.0436612413254,33.694035487,0.046188391295,-6.11652509902,0.0699904556457,-15.4648969034,3.72279633921,-25.173039847,0.250285184235,-172.245252329,0.166525861785,-169.205080498,0.463949190079,-16.3031871017,1.03681133429,167.733094268,0.0247715796118,69.5212230639,0.0965070095813,149.367831218,0.635592749273,145.66145952,7.53933780137,105.462055024,0.0515129551861,-177.951177735,49.9986213323,0.00592082333998,
 ,2.36,1.0314095054,-5.89717756559,0.0429362001736,34.9243423999,0.0462716778086,-6.11475144593,0.0699459228556,-15.4172870785,3.71848954705,-25.1613009979,0.260909642586,-172.534897985,0.171197357045,-169.442968968,0.471636225914,-16.4252785753,1.03410227365,167.747915611,0.0245711650104,71.4305461706,0.0972134215356,149.520870366,0.640245265791,145.778753719,7.53334066881,105.405528513,0.0506562278735,-177.71146757,49.9978572804,0.00602412798511,
 ,2.38,1.03140006852,-5.87346714795,0.042430508073,35.8475736741,0.0463714442106,-6.10914338984,0.069701480337,-15.3621439312,3.71152401951,-25.1521591243,0.272059655511,-172.797201713,0.176441672476,-169.682448152,0.479497437385,-16.5420124283,1.03163979259,167.769941922,0.0243828135343,73.533366319,0.0978850950683,149.671689735,0.64357228862,145.870843981,7.52472688383,105.316136834,0.0496669014533,-177.422250393,49.9970904129,0.00607327560994,
 ,2.4,1.03138776025,-5.8442828589,0.0421210533277,36.4624168637,0.0464715532751,-6.09523619939,0.0692603158517,-15.3000041992,3.70193534367,-25.145626454,0.283495672705,-173.026341141,0.182212440872,-169.916078991,0.487483093689,-16.6525834781,1.02939398541,167.798763429,0.0242155556564,75.7931470695,0.0985209751467,149.820146928,0.645602511315,145.938910662,7.51335160033,105.190842752,0.0485544877916,-177.080184363,49.996328384,0.00606371137261,
 ,2.42,1.03137248417,-5.80974947819,0.0419858568069,36.7832387487,0.0465550999034,-6.06849909858,0.0686323887988,-15.2316254108,3.68976335355,-25.1417984271,0.294988139354,-173.219758934,0.188455532448,-170.137440114,0.495541360594,-16.7562701448,1.02734375058,167.833983842,0.0240767525958,78.1703066414,0.0991202755266,149.966083054,0.646379612481,145.984102555,7.49909341864,105.02658831,0.047330695523,-176.681760292,49.9955795549,0.00599019543362,
 ,2.44,1.03135418877,-5.77005939513,0.0420039578442,36.8380041152,0.0466050441849,-6.02450140163,0.0678318764234,-15.1579757163,3.67503868916,-25.1409179903,0.306324597656,-173.377379736,0.195108836625,-170.34129199,0.50361857296,-16.8524434171,1.0254756199,167.875209522,0.023971691459,80.623372359,0.0996825145796,150.109325431,0.645962101277,146.007568969,7.48186795287,104.820455587,0.0460093054003,-176.223417636,49.9948529695,0.00584739622419,
 ,2.46,1.03133288015,-5.72547638506,0.0421549107199,36.6652605247,0.0466048642187,-5.95905064204,0.0668742720292,-15.0802110395,3.6577732635,-25.1434290594,0.317315727554,-173.500856767,0.202102434726,-170.523652955,0.511659547354,-16.9405736252,1.02378232709,167.922036629,0.023903362179,83.1104876339,0.100207546423,150.249690237,0.644422953409,146.010492294,7.46164092523,104.569834841,0.0446059999331,-175.701713954,49.9941582443,0.00563053428073,
 ,2.48,1.0313086322,-5.67633769497,0.0424181192706,36.3106288634,0.0465391875039,-5.86829671405,0.0657734637201,-14.999646735,3.63795404012,-25.1500204281,0.327800079295,-173.592925161,0.209359217213,-170.681799348,0.519607953881,-17.0202350742,1.02226115397,167.974037247,0.0238724346348,85.591099233,0.100695584342,150.386985215,0.641848992297,145.994121138,7.43843979957,104.27259523,0.0431381447071,-175.113559954,49.9935053758,0.0053360366127,
 ,2.5,1.03128159442,-5.62305390336,0.0427722386484,35.8232204918,0.0463943612407,-5.7488002045,0.0645391265874,-14.9177316316,3.61553925961,-25.1616619679,0.33764734145,-173.656891405,0.216795967146,-170.814204225,0.527406763435,-17.091108616,1.0209121037,168.030745616,0.0238774293408,88.0276082187,0.1011472138,150.521012589,0.638339977269,145.959803866,7.41236298781,103.927253336,0.0416245196806,-174.456532949,49.9929044706,0.00496216136874,
 ,2.52,1.03125199768,-5.5661061164,0.0431948229333,35.2523471628,0.0461589269442,-5.59756619888,0.0631747288207,-14.8360326493,3.59045623593,-25.1796350261,0.346760074786,-173.696258686,0.224324896286,-170.92042946,0.53499878226,-17.1529822248,1.01973596163,168.091645631,0.0239150500977,90.3867736774,0.101563392788,150.651572298,0.634007371154,145.90902192,7.38358576148,103.533134495,0.040085000043,-173.729280138,49.9923654094,0.0045095542946,
 ,2.54,1.0312201579,-5.50604018752,0.0436623164706,34.6448026895,0.0458239728824,-5.41204682755,0.0616763864051,-14.7562384845,3.56260005886,-25.205558572,0.355073922782,-173.714472435,0.231855584312,-171.000985167,0.542327280221,-17.2057496148,1.01873231547,168.156160717,0.0239806278913,92.6407119993,0.101945437835,150.778465619,0.628972773084,145.843421721,7.35236217883,103.090521592,0.038540188026,-172.932018235,49.9918974604,0.00398170197987,
 ,2.56,1.03118647783,-5.44345779468,0.0441503999994,34.0428819632,0.0453833482278,-5.19011685611,0.0600327091267,-14.6801914226,3.53183293219,-25.2414119441,0.36255638212,-173.714763958,0.239297237845,-171.057168874,0.549336712932,-17.2494068993,1.01789761602,168.223647061,0.0240686161727,94.7674172892,0.102294994737,150.901499168,0.623366018001,145.764843275,7.31902259176,102.600785393,0.03701099958,-172.067125592,49.9915088606,0.00338525195475,
 ,2.58,1.03115144634,-5.37900437259,0.0446346307121,33.4831804618,0.044833734452,-4.93002700337,0.058225672856,-14.609957304,3.49798436826,-25.2895541148,0.369204280023,-173.700069037,0.246561157281,-171.090895166,0.55597353099,-17.284047263,1.01722336696,168.293390963,0.0241730793816,96.7508141707,0.102613993788,151.0204892,0.617322961576,145.675342858,7.28396661179,102.066489879,0.0355182132844,-171.139805108,49.9912063856,0.00273017607082,
 ,2.6,1.03111563494,-5.31335406755,0.045091270633,32.9961092452,0.044174581276,-4.63033967955,0.0562324416034,-14.5479452912,3.46085294898,-25.352738294,0.375040158722,-173.673000067,0.253563278282,-171.104524807,0.562187062586,-17.3098536134,1.01669453622,168.364610776,0.0242881271193,98.5804203496,0.102904590119,151.135266023,0.610982987106,145.57720655,7.2476517697,101.491465543,0.0340819934411,-170.158769636,49.9909949321,0.00202976100673,
 ,2.62,1.03107969064,-5.24719205282,0.0454981826514,32.6059858688,0.0434079252742,-4.2898517262,0.0540279601678,-14.497092047,3.42021075036,-25.4341195071,0.380107809337,-173.635853225,0.260226643149,-171.100700784,0.567930448974,-17.3270891996,1.0162882816,168.436463617,0.024408261958,100.2507316,0.103169090576,151.245678328,0.604486288305,145.472950968,7.21057847046,100.880843478,0.0327214049764,-169.136867053,49.9908771353,0.00130041790058,
 ,2.64,1.03104432466,-5.18119470405,0.0458356830511,32.3315280372,0.0425381180187,-3.90750871373,0.0515880557899,-14.4611308018,3.37581172451,-25.5372515455,0.384467226977,-173.590635618,0.266483656263,-171.082197278,0.573161606048,-17.3360862427,1.0159730789,168.508056758,0.0245286255193,101.760447134,0.103409869325,151.351597166,0.597970997839,145.365307563,7.17327218676,100.241043529,0.0314539440745,-168.091524334,49.9908530442,0.000561311737859,
 ,2.66,1.03101029632,-5.11600827953,0.0460872645316,32.186579177,0.0415714966044,-3.48231559757,0.0488927341438,-14.4449776022,3.32740527626,-25.6660684182,0.388189274933,-173.539100797,0.272277987634,-171.05178619,0.577844180064,-17.3372327097,1.01570833118,168.578463329,0.0246451421545,103.111637287,0.103629275072,151.452919333,0.591570244689,145.257187351,7.13626411447,99.5797110625,0.0302951142049,-167.044859058,49.990919876,-0.000166180076756,
 ,2.68,1.03097839211,-5.05222687078,0.0462401354129,32.1809209061,0.0405160319966,-3.01324923885,0.0459293369609,-14.4552903134,3.27475593461,-25.8248440876,0.391350347662,-173.482784398,0.277566008552,-171.012124515,0.581948461512,-17.330957465,1.01544452395,168.646741829,0.0247545706439,104.308929056,0.103829533396,151.549569944,0.585409233118,145.151624177,7.10007169241,98.9055990924,0.0292580803686,-166.023298097,49.9910718673,-0.000859161878339,
 ,2.7,1.0309494001,-4.99037047871,0.0462855518677,32.3210628293,0.0393809896895,-2.49917965433,0.0426952472682,-14.5013010657,3.21766941508,-26.0181227348,0.394027309855,-173.423034717,0.282317672001,-170.96566452,0.585452218751,-17.3177141519,1.01512397137,168.711958798,0.0248544813374,105.358757668,0.10401264813,151.641504069,0.579602441221,145.051696471,7.06518043756,98.2283955571,0.0283534323792,-165.056574202,49.9913002367,-0.00149404036966,
 ,2.72,1.03092408053,-4.93086412335,0.0462189461656,32.6109344571,0.0381766328005,-1.93880907193,0.0391998813924,-14.5961107435,3.15602454961,-26.2506099101,0.396292962609,-173.361035701,0.286516785703,-170.914587334,0.588341412288,-17.2979642615,1.01468217594,168.773213983,0.0249431794413,106.268709596,0.104180305999,151.728707353,0.574251037373,144.960429865,7.03202844628,97.5584992324,0.0275890785463,-164.176053124,49.9915932691,-0.00204743812629,
 ,2.74,1.03090313388,-4.87401890653,0.0460398728552,33.0524311968,0.0369139904447,-1.33064109858,0.0354657888945,-14.7588107302,3.08980961482,-26.5270124928,0.398212249048,-173.297821869,0.290160664844,-170.860759264,0.590610751782,-17.2721599445,1.01404979666,168.82966734,0.0250195954316,107.046966825,0.104333788834,151.81119565,0.569440608179,144.880685795,7.00099466267,96.9067517277,0.0269702736732,-163.412473087,49.991936524,-0.00249716028147,
 ,2.76,1.03088716825,-4.82001591487,0.0457518059552,33.6457843859,0.0356047047846,-0.67299665782,0.0315287850209,-15.0181711665,3.01916062821,-26.8518124201,0.39983936275,-173.23428616,0.293259191849,-170.805708951,0.592264060967,-17.2407271858,1.01315519217,168.880567275,0.0250831617109,107.701853251,0.104473897529,151.889013793,0.565239282064,144.815043795,6.97239163747,96.2841367077,0.0264997623919,-162.793329154,49.9923131689,-0.00282317018182,
 ,2.78,1.03087666808,-4.76889377329,0.0453618239165,34.3897351897,0.0342609594993,0.0359012083302,0.0274371588925,-15.4194854041,2.9443983335,-27.2289560014,0.401215865974,-173.171182396,0.295833349173,-170.750622514,0.593314420666,-17.2040500016,1.01192747471,168.925279578,0.0251336914066,108.241480533,0.104600891604,151.962233665,0.561696319262,144.765687198,6.94646303651,95.701460415,0.0261779964921,-162.34026344,49.9927044272,-0.00300852721966,
 ,2.8,1.03087196654,-4.7205405401,0.0448802163223,35.2814965979,0.0328954816317,0.797745326668,0.0232501372173,-16.0382734417,2.86605998687,-27.6614383937,0.402369864172,-173.109124291,0.297913325209,-170.69635318,0.593784066868,-17.1624563133,1.01029998087,168.963316601,0.0251712713204,108.673490346,0.104714447707,152.030951789,0.558841222367,144.734302846,6.92338566462,95.1690293079,0.0260033708816,-162.066880937,49.9930901296,-0.0030402396592,
 ,2.82,1.03087322374,-4.67469047629,0.0443200384267,36.3164903113,0.0315215989059,1.61383047226,0.0190359729428,-17.0104120701,2.7849218031,-28.1507635599,0.403316222362,-173.048582638,0.299536320586,-170.643441585,0.593704029087,-17.1162061081,1.008214037,168.99436624,0.0251961770142,109.004891026,0.10481363964,152.095286649,0.556683403176,144.722004888,6.9032753132,94.6963409335,0.0259724235112,-161.977369961,49.9934493481,-0.00290998726601,
 ,2.84,1.03088041273,-4.63092603058,0.0436966286285,37.4878500862,0.0301533266708,2.48456792251,0.0148704330477,-18.6070229781,2.70200811963,-28.6962671723,0.404057751009,-172.989881941,0.300744200462,-170.592143088,0.593113503816,-17.065482404,1.00562287195,169.018320291,0.0252088142391,109.241987492,0.10489694168,152.155375948,0.555212421855,144.729290659,6.8861953795,94.2918030416,0.0260799615344,-162.066168332,49.993761089,-0.00261467300139,
 ,2.86,1.03089331448,-4.58868516662,0.0430270923486,38.7856942981,0.0288054534933,3.40878829603,0.0108378523076,-21.4551047406,2.6185840527,-29.2943080711,0.404587237371,-172.933197376,0.30158114652,-170.542458914,0.592058968276,-17.0103853985,1.00249550992,169.035301679,0.0252096876118,109.390403351,0.104962255904,152.211373898,0.554398794572,144.756033299,6.87216698844,93.9624936321,0.026319104385,-162.318717171,49.9940050166,-0.0021567699087,
 ,2.88,1.03091152266,-4.54727392876,0.0423297466406,40.19619192,0.0274935928626,4.38280131945,0.0070440646609,-27.3737326818,2.53612968017,-29.9373681397,0.40489015559,-172.878552782,0.302091459581,-170.494168762,0.590593050458,-16.9509300079,0.998820461885,169.045689913,0.0251993947191,109.455192702,0.10500696323,152.263448628,0.554195345852,144.801511644,6.86117929845,93.71397151,0.0266812648836,-162.713139229,49.9941621782,-0.00154443839977,
 ,2.9,1.03093445784,-4.50588391082,0.0416235167905,41.7004801523,0.0262341711873,5.39920720138,0.00370946533843,-44.0439332043,2.45629555821,-30.6131541639,0.404947857098,-172.825820435,0.302317650327,-170.44686337,0.588773182228,-16.8870468014,0.994609027719,169.050143964,0.0251786416691,109.441036539,0.105027996765,152.311779654,0.554539062527,144.864473712,6.85319878853,93.5501434474,0.027156111872,-163.222522977,49.9942156976,-0.000791400079164,
 ,2.92,1.03096139009,-4.46361406914,0.0409272826341,43.2735377981,0.0250443298859,6.44550772829,0.00208621749205,-107.214086809,2.3808415509,-31.3038660323,0.404741023543,-172.774723554,0.302298932433,-170.399976417,0.58666007235,-16.8185861349,0.989898022898,169.049621501,0.0251482744583,109.352515041,0.105021935005,152.35655532,0.555353387507,144.943226613,6.84817657694,93.4731906235,0.0277315657302,-163.817423399,49.9941514062,8.34335182828e-05,
 ,2.94,1.03099146845,-4.41949612025,0.0402591907298,44.8831700729,0.0239417323369,7.50265582955,0.00383991356802,-157.213385449,2.31156327602,-31.98586983,0.404253157875,-172.724842752,0.302070201135,-170.352815771,0.584316045268,-16.7453251058,0.984751754676,169.045393196,0.0251093193228,109.19444283,0.104985111531,152.397970076,0.556550874216,145.035743373,6.84605316934,93.4835539156,0.0283938708163,-164.468212647,49.9939583834,0.00105656604845,
 ,2.96,1.0310237548,-4.3725225954,0.0396359786229,46.4893052887,0.02294428448,8.54381241797,0.00614707303353,-170.00295152,2.25021253497,-32.6300625767,0.403473895324,-172.675627725,0.301661543197,-170.304594435,0.581803298801,-16.6669768132,0.979263093272,169.039050539,0.0250630245,108.972249846,0.104913736989,152.43622147,0.558036107172,145.139776402,6.8467604195,93.5799750055,0.029127770935,-165.147007889,49.9936293817,0.00210073143314,
 ,2.98,1.03105726013,-4.32167649909,0.039072394688,48.0438240992,0.0220697990008,9.53373099334,0.00815065791954,-174.819473512,2.19841932756,-33.2031944518,0.40240193365,-172.626415324,0.301098284002,-170.254461558,0.579182139094,-16.5832013315,0.973553513344,169.032505375,0.0250108956178,108.692385998,0.104804028621,152.471506756,0.559708781931,145.252967948,6.85022085706,93.7595881688,0.029916792369,-165.829032446,49.9931611149,0.00318588330666,
 ,3.0,1.03109098085,-4.26596144373,0.0385808316547,49.4911209972,0.021335652333,10.429311683,0.00971072513531,-177.073045642,2.15762285717,-33.6702825804,0.4010474099,-172.57645468,0.300401537041,-170.201533628,0.576509253953,-16.4936177907,0.967772019381,169.027979135,0.0249547174236,108.362723496,0.104652342194,152.504019164,0.561466829521,145.372949724,6.85634484745,94.0180559896,0.0307436201397,-166.493390747,49.9925543982,0.00428031334678,
 ,3.02,1.03112393346,-4.20443111267,0.0381713098765,50.769529639,0.0207584925232,11.1818661316,0.0107755150841,-178.149936949,2.12901697866,-33.9979962883,0.399433586871,-172.524939244,0.299589183287,-170.144925603,0.573836085685,-16.3978169996,0.962092914176,169.027979599,0.0248965559456,107.992926773,0.104455301112,152.533943896,0.563209467712,145.497426347,6.86502626972,94.3497410299,0.0315905407112,-167.123330375,49.9918141322,0.00535184554896,
 ,3.04,1.03115518612,-4.13621693959,0.0378519328992,51.813642371,0.0203540436848,11.7414071135,0.0113173500713,-178.520538814,2.11351213512,-34.158566142,0.397597754382,-172.471044569,0.298677175644,-170.083781392,0.571207361844,-16.2953741242,0.95671242031,169.035262957,0.0248387375638,107.594756749,0.10420991766,152.561454099,0.564840064595,145.62423985,6.87613751298,94.7479046359,0.0324399190813,-167.706114827,49.9909491329,0.00636904903258,
 ,3.06,1.0311838864,-4.06055298244,0.0376298827689,52.5574537888,0.0201370125838,12.062765692,0.0113207752161,-178.338462632,2.11171207156,-34.133483387,0.395591295882,-172.413969572,0.297681039087,-170.01730286,0.568659836819,-16.1858610188,0.951844218115,169.052779091,0.0247838048347,107.182274332,0.103913701697,152.58670707,0.56626870936,145.751414891,6.88952460284,95.2049235857,0.0332746788118,-168.232642602,49.9899718165,0.00730241085027,
 ,3.08,1.03120928466,-3.97679710872,0.0375129249711,52.9381962195,0.0201210409215,12.1126233144,0.0107798439336,-177.582174495,2.12390108592,-33.9161540876,0.393478917358,-172.352977951,0.296617422287,-169.9447765,0.56622128924,-16.0688578806,0.947714017024,169.083598514,0.0247344529609,106.771908529,0.103564752799,152.609841017,0.567414400296,145.877186078,6.90500319075,95.7125152009,0.0340787578641,-168.696933745,49.988897754,0.00812541267646,
 ,3.1,1.03123075263,-3.88444778709,0.0375112630715,52.9007263319,0.0203185877643,11.8758848611,0.00969880791722,-176.040306968,2.15003750183,-33.5128441025,0.391337080633,-172.287435745,0.295505552334,-169.865596976,0.563909810233,-15.9439639472,0.944553327377,169.130820388,0.024693454956,106.382358387,0.103161832633,152.630972666,0.56820678012,146.000009949,6.92235599179,96.261961893,0.0348375190933,-169.095577363,49.9877451177,0.00881546111782,
 ,3.12,1.03124779713,-3.78315598833,0.0376394405269,52.4023336945,0.0207406067895,11.3595773562,0.00809692442078,-173.11699669,2.18975142898,-32.941669516,0.389251724626,-172.216840727,0.294368451263,-169.779286878,0.56173340603,-15.8108069865,0.942592643439,169.197462666,0.0246635869861,106.034305856,0.102704415293,152.650195939,0.568587372299,146.118564661,6.94133206791,96.8443269256,0.0355381004516,-169.427203513,49.9865340462,0.00935463038634,
 ,3.14,1.03126006855,-3.67273192173,0.0379178589364,51.4177922659,0.0213959289226,10.5929113028,0.00602692663204,-167.029932496,2.24234831342,-32.2299019646,0.387315393949,-172.140839694,0.293233790759,-169.685512072,0.559689926135,-15.6690513489,0.94205428264,169.286337679,0.0246475671191,105.749928887,0.102192714362,152.667581854,0.568510297386,146.231740449,6.96164814919,97.450654403,0.036169695541,-169.692016426,49.9852859558,0.00973018759279,
 ,3.16,1.0312673641,-3.55314655964,0.038373405084,49.9442709562,0.0222903642635,9.62324228319,0.00367943048861,-150.504033026,2.30682224932,-31.410268298,0.385623922602,-172.059230812,0.29213428865,-169.584091953,0.557767315723,-15.5184043918,0.94314514862,169.399919184,0.0246480199385,105.552219606,0.101627686491,152.683179679,0.567942473834,146.338623579,6.9829919879,98.0721480878,0.0367237598384,-169.891406067,49.9840228313,0.00993488409459,
 ,3.18,1.03126962552,-3.42452811887,0.0390387034079,48.0053319307,0.0234256510551,8.50898415974,0.00234120037124,-91.4635102875,2.38188311611,-30.5170827693,0.384272840143,-171.971949923,0.291107585513,-169.475003745,0.555944178932,-15.3586211519,0.946049694947,169.540209677,0.0246674756982,105.464129619,0.101011012263,152.697019284,0.566863331544,146.43847606,7.00502756749,98.700325459,0.0371941416511,-170.027641477,49.9827665233,0.00996701013633,
 ,3.2,1.03126693175,-3.28715386115,0.0399496915128,45.6528080924,0.0247984457096,7.31143204948,0.00457355694548,-39.8521651016,2.46599930556,-29.5829355766,0.383353677825,-171.879042029,0.290195579488,-169.358379772,0.554190628834,-15.1895072463,0.950923362111,169.708618951,0.0247084060446,105.507581036,0.100345056026,152.70911457,0.56526408715,146.530712884,7.02740185319,99.3271453029,0.0375771397688,-170.103641206,49.9815380828,0.00983022338054,
 ,3.22,1.03125948693,-3.14143773787,0.0411415808223,42.9651936787,0.0263995369981,6.08753814478,0.0082667027851,-25.6035044317,2.55745430743,-28.6363691334,0.38295035249,-171.780621678,0.289443239255,-169.234496612,0.55246939052,-15.0109201119,0.957886743156,169.905865844,0.0247732896726,105.70239566,0.0996328071061,152.719467798,0.563146646639,146.614878127,7.04975267914,99.945108902,0.0378714919903,-170.122811881,49.9803571554,0.00953317384464,
 ,3.24,1.03124760483,-2.98791452841,0.0426437534757,40.0416899955,0.0282133963531,4.88500671707,0.0124540817556,-19.9684816165,2.65441227529,-27.7006455481,0.383135796983,-171.676828182,0.288896956021,-169.103755382,0.550737116339,-14.8227688296,0.96702070458,170.131914254,0.024864692124,106.065204799,0.0988778053891,152.728074625,0.560522212604,146.690620895,7.07171732035,100.547336399,0.0380783003408,-170.088944158,49.9792414549,0.00908895742946,
 ,3.26,1.03123169088,-2.82722120453,0.0444745832943,36.9923183107,0.0302180899371,3.74008604816,0.0169283037946,-17.0342620502,2.75498596566,-26.7934588787,0.383968988433,-171.567783017,0.288602532054,-168.966653197,0.548945867108,-14.6250128853,0.978362650986,170.385951641,0.0249853362258,106.608408666,0.0980840546354,152.734929644,0.557409680051,146.757671873,7.09294129262,101.127621056,0.0382008999587,-170.006154909,49.9782063319,0.00851443708206,
 ,3.28,1.03121222335,-2.66007629417,0.0466373219181,33.9260505988,0.0323855160185,2.67762656234,0.0215704897357,-15.2528030092,2.85730040837,-25.9273197094,0.38549250138,-171.45355691,0.28860293319,-168.823747175,0.54704470996,-14.4176602885,0.99190407657,170.666413728,0.0251381354047,107.339258132,0.0972559270736,152.740032227,0.553833906178,146.815820986,7.11308695292,101.680464815,0.0382446793938,-169.878864716,49.9772644441,0.0078294743846,
